code,ident,latitude_deg,longitude_deg,time_zone
NSN,NZNS,-41.299976,173.22498,UTC+13
IVC,NZNV,-46.41638,168.32427540446304,UTC+13
OHA,NZOH,-40.208332,175.38667,UTC+13
OAM,NZOU,-44.9679956,171.08399522261243,UTC+13
PMR,NZPM,-40.32289885,175.61964008329613,UTC+13
PCN,NZPN,-41.35,174.03334,UTC+13
PPQ,NZPP,-40.90461,174.9862494817145,UTC+13
ZQN,NZQN,-45.01929995,168.74343994415125,UTC+13
RAG,NZRA,-37.833332,174.86667,UTC+13
SZS,NZRC,-47,167.86667,UTC+13
ROT,NZRO,-38.10982,176.31746,UTC+13
TRG,NZTG,-37.67301695,176.19899683027774,UTC+13
TMZ,NZTH,-37.11667,175.56667,UTC+13
KTF,NZTK,-40.8146632,172.7757468055504,UTC+13
TKZ,NZTO,-38.216667,175.83333,UTC+13
THH,NZTS,-38.16610965,174.70515267688037,UTC+13
TIU,NZTU,-44.29991735,171.22451732612393,UTC+13
TWZ,NZUK,-44.234165,170.11722,UTC+13
BHE,NZWB,-41.5172616,173.86935377852836,UTC+13
WKA,NZWF,-44.7230858,169.24417303213897,UTC+13
WHK,NZWK,-37.92149575,176.9146790652377,UTC+13
WLG,NZWN,-41.32691975,174.8077029634527,UTC+13
WIR,NZWO,-39.01045995,177.40428900521073,UTC+13
WRE,NZWR,-35.76978905,174.3612111575483,UTC+13
WSZ,NZWS,-41.74002,171.57858,UTC+13
WTZ,NZWT,-36.8286352,175.68306307022814,UTC+13
WAG,NZWU,-39.96069855,175.0237094821025,UTC+13
NLN,O19,40.71893525,-123.927459,UTC-7
COA,O22,38.03086945,-120.4143436,UTC-7
ODC,O27,37.757711,-120.8020374,UTC-7
EYR,O43,39,-119.25,UTC-7
BZF,O85,40.573799300000005,-122.4077,UTC-7
BIN,OABN,34.809365400000004,67.81759460556913,UTC+4
BST,OABT,31.55956085,64.36796841079754,UTC+4
CCN,OACC,34.533333,65.26667,UTC+4
SBF,OADS,33.61667,68.53333,UTC+4
DAZ,OADZ,38.4611015,70.8824997,UTC+4
FAH,OAFR,32.3655368,62.16252289843064,UTC+4
FBD,OAFZ,37.1,70.566666,UTC+4
GZI,OAGN,33,68.416664,UTC+4
GRG,OAGZ,33.61667,69.11667,UTC+4
KWH,OAHN,33.916668,66.333336,UTC+4
HEA,OAHR,34.2065784,62.22776940067165,UTC+4
OAI,OAIX,34.9346662,69.2425695,UTC+4
JAA,OAJL,34.39979555,70.49910110579532,UTC+4
KBL,OAKB,34.566688400000004,69.20650065196745,UTC+4
KDH,OAKN,31.50583955,65.84219012,UTC+4
MMZ,OAMN,35.9304371,64.76118060946182,UTC+4
MZR,OAMS,36.70919,67.20849,UTC+4
URN,OAOG,32.95,69.183334,UTC+4
LQN,OAQN,34.95,63.666668,UTC+4
URZ,OARG,32.9,66.61667,UTC+4
OAS,OASA,33.12575,68.838517,UTC+4
OAH,OASD,33.3913002,62.26100159,UTC+4
OAA,OASH,33.9232357,69.07781253482375,UTC+4
OLR,OASL,34.023167,36.130333,UTC+4
SGA,OASN,38.033333,71.71667,UTC+4
TII,OATN,32.86667,65.63333,UTC+4
TQN,OATQ,36.77068975,69.53020884790408,UTC+4
UND,OAUZ,36.66430175,68.91431620383656,UTC+4
OAZ,OAZI,31.84874,64.22318,UTC+4
ZAJ,OAZJ,30.97222,61.86583,UTC+4
BAH,OBBI,26.2697012,50.632903208060256,UTC+3
AHB,OEAB,18.23429,42.657574,UTC+3
HOF,OEAH,25.2879377,49.487066980107045,UTC+3
ULH,OEAO,26.616667,37.866665,UTC+3
ABT,OEBA,20.296139,41.634277,UTC+3
BHH,OEBH,19.994509,42.618484,UTC+3
DMM,OEDF,26.46739665,49.79887844079486,UTC+3
DWD,OEDM,24.4500793,44.12581917,UTC+3
DHA,OEDR,26.39286,50.17475,UTC+3
GIZ,OEGN,16.898949,42.582344,UTC+3
ELQ,OEGS,26.305029,43.768177,UTC+3
URY,OEGT,31.4110571,37.2752595,UTC+3
HAS,OEHL,27.4397262,41.6856697,UTC+3
JED,OEJN,21.6836591,39.16367476310531,UTC+3
KMC,OEKK,27.911282,45.523495,UTC+3
KMX,OEKM,18.3,42.716667,UTC+3
MED,OEMA,24.544369,39.698967,UTC+3
EAM,OENG,17.61030315,44.41506761381417,UTC+3
NUM,OENN,27.92758955,35.29143328972205,UTC+3
AQI,OEPA,28.3342381,46.1219356,UTC+3
AKH,OEPS,24.063334,47.580555,UTC+3
RAH,OERF,29.623463,43.488785,UTC+3
RUH,OERK,24.95929,46.702877,UTC+3
RAE,OERR,30.90475725,41.13773103103597,UTC+3
SHW,OESH,17.46662415,47.11938422444458,UTC+3
AJF,OESK,29.788668,40.101486,UTC+3
SLF,OESL,20.4647007,45.6195984,UTC+3
TUU,OETB,28.375784,36.608288,UTC+3
TIF,OETF,21.4854494,40.539456606786985,UTC+3
TUI,OETR,31.69201315,38.73264882506025,UTC+3
WAE,OEWD,20.5026726,45.20010307753773,UTC+3
EJH,OEWJ,26.207716,36.47481,UTC+3
YNB,OEYN,24.14803015,38.06267384,UTC+3
ZUL,OEZL,26.25,44.833332,UTC+3
IAQ,OI20,28.933332,50.833332,UTC+3
ABD,OIAA,30.3668469,48.22843950623636,UTC+3
DEF,OIAD,32.4401058,48.385778,UTC+3
AKW,OIAG,30.743864350000003,49.67943963760571,UTC+3
GCH,OIAH,30.33416055,50.833620327200975,UTC+3
OMI,OIAJ,30.833332,49.533333,UTC+3
MRX,OIAM,30.56090975,49.14683456086563,UTC+3
AWZ,OIAW,31.3375148,48.761837631708985,UTC+3
AEU,OIBA,25.87599365,55.03426596,UTC+3
BUZ,OIBB,28.9572989,50.8229405,UTC+3
KNR,OIBJ,27.817524650000003,52.357625547146384,UTC+3
KIH,OIBK,26.5299696,53.97501298963428,UTC+3
BDH,OIBL,26.53298565,54.82975543497214,UTC+3
PGU,OIBP,27.383959,52.735516,UTC+3
KHK,OIBQ,29.261031000000003,50.32162557125538,UTC+3
SXI,OIBS,25.9088507,54.54042798027732,UTC+3
LVP,OIBV,26.8102234,53.35430898029914,UTC+3
KSH,OICC,34.34753735,47.16882825,UTC+3
IIL,OICI,33.58637,46.399235,UTC+3
KHD,OICK,33.4381825,48.28578127560067,UTC+3
SDG,OICS,35.244204,47.00842621217932,UTC+3
IFH,OIFE,32.9223228,51.56215824869354,UTC+3
KKS,OIFK,33.890191200000004,51.579687960697086,UTC+3
IFN,OIFM,32.76145385,51.88885076271911,UTC+3
CQD,OIFS,32.29394005,50.83988980381278,UTC+3
RAS,OIGG,37.32402085,49.61039592,UTC+3
HDM,OIHH,34.8663962,48.55918810158661,UTC+3
AJK,OIHR,34.13333,49.833332,UTC+3
IKA,OIIE,35.4164909,51.14476091614279,UTC+3
THR,OIII,35.6979248,51.278399738353954,UTC+3
GZW,OIIK,36.233334,50.033333,UTC+3
PYK,OIIP,35.77795595,50.82715222099951,UTC+3
SNX,OIIS,19.116667,-69.4,UTC-4
BND,OIKB,27.22203645,56.37856860111275,UTC+3
JYR,OIKJ,28.72371005,57.67470001645022,UTC+3
KER,OIKK,30.258778,56.96192,UTC+3
BXR,OIKM,29.0890689,58.43984357814054,UTC+3
HDR,OIKP,27.05,56.166668,UTC+3
GSM,OIKQ,26.75317195,55.89917705614705,UTC+3
RJN,OIKR,30.29923785,56.05027354120276,UTC+3
SYJ,OIKY,29.55159885,55.66642565876664,UTC+3
XBJ,OIMB,32.89977375,59.26414453526587,UTC+3
CKT,OIMC,36.5062305,61.05915046369789,UTC+3
RUD,OIMJ,36.4248886,55.10201226241944,UTC+3
MHD,OIMM,36.23409075,59.64186681022319,UTC+3
BJB,OIMN,37.49078845,57.30289282060582,UTC+3
AFZ,OIMS,36.171675,57.59941595852304,UTC+3
TCX,OIMT,33.67412945,56.89065199485168,UTC+3
KLM,OINE,37.38468075,55.44509053533892,UTC+3
GBT,OING,36.90851,54.410515,UTC+3
BSM,OINJ,36.6556143,52.3555333,UTC+3
NSH,OINN,36.666668,51.5,UTC+3
RZR,OINR,36.9089784,50.68299175164875,UTC+3
SRY,OINZ,36.635727,53.197277,UTC+3
FAZ,OISF,28.933332,53.7,UTC+3
JAR,OISJ,28.516666,53.55,UTC+3
LRR,OISL,27.66969,54.38276,UTC+3
LFM,OISR,27.37254165,53.18793251072508,UTC+3
SYZ,OISS,29.5424396,52.58052312590792,UTC+3
YES,OISY,30.699774,51.55276,UTC+3
KHA,OITH,36.733334,45.15,UTC+3
KHY,OITK,38.42877745,44.97083385648209,UTC+3
ADU,OITL,38.32367895,48.41727862641293,UTC+3
ACP,OITM,37.3477904,46.12410489796737,UTC+3
PFQ,OITP,39.60367545,47.88360730015924,UTC+3
OMH,OITR,37.6716605,45.07119515491444,UTC+3
TBZ,OITT,38.13556965,46.24601138618142,UTC+3
IMQ,OITU,39.1930169,44.92203364988445,UTC+3
JWN,OITZ,36.77180915,48.36540846861334,UTC+3
AZD,OIYY,31.903603,54.283264,UTC+3
ACZ,OIZB,31.097024750000003,61.54236908127046,UTC+3
ZBR,OIZC,25.436478,60.379562,UTC+3
ZAH,OIZH,29.475756,60.90033,UTC+3
IHR,OIZI,27.228365,60.71806,UTC+3
JSK,OIZJ,25.65476,57.80172,UTC+3
AMM,OJAI,31.7241013,35.995440207589255,UTC+3
ADJ,OJAM,31.97342425,35.994612548528934,UTC+3
AQJ,OJAQ,29.6101427,35.01904,UTC+3
OMF,OJMF,32.35176025,36.25881956987236,UTC+3
XIJ,OKAJ,28.93479919,47.79190063,UTC+3
KWI,OKBK,29.2202789,47.95511083306344,UTC+3
BEY,OLBA,33.8180749,35.490805228124415,UTC+2
KYE,OLKA,34.58611,36.002777,UTC+2
AUH,OMAA,24.43189915,54.64197668,UTC+4
AZI,OMAD,24.419167,54.451668,UTC+4
AAN,OMAL,24.260231,55.616627,UTC+4
DHF,OMAM,24.433332,54.65,UTC+4
XSB,OMBY,24.2832317,52.58180669778059,UTC+4
DXB,OMDB,25.248665,55.352917,UTC+4
ZDY,OMDL,24.51105115,52.33512436277246,UTC+4
NHD,OMDM,25.023756,55.373653,UTC+4
DWC,OMDW,24.918056,55.175278,UTC+4
FJR,OMFJ,25.1102772,56.32334682899914,UTC+4
RKT,OMRK,25.61297345,55.93969590416884,UTC+4
SHJ,OMSJ,25.3401476,55.5137442,UTC+4
AOM,OOAD,22.48980955,57.39154873,UTC+4
RMB,OOBR,24.23882485,55.78885539166737,UTC+4
DQM,OODQ,19.50219325,57.64392817085982,UTC+4
FAU,OOFD,22.35697855,56.481527723689126,UTC+4
RNM,OOGB,33.089054,-117.03639,UTC+4
JNJ,OOJA,19.4749,57.3083,UTC+4
KHS,OOKB,26.17163655,56.239746782744405,UTC+4
LKW,OOLK,22.80543685,55.37312130426234,UTC+4
MSH,OOMA,20.66727475,58.89080893136915,UTC+4
MNH,OOMN,7.75,83,UTC+5
MCT,OOMS,23.599458,58.29212963328453,UTC+4
OMM,OOMX,18.133333,55.266666,UTC+4
SLL,OOSA,17.04651015,54.088312622997904,UTC+4
OHS,OOSH,24.38766535,56.62139832848415,UTC+4
TTH,OOTH,17.633333,54,UTC+4
AAW,OPAB,34.2,73.25,UTC+5
BHW,OPBG,32.0561,72.9484,UTC+5
BNP,OPBN,33,70.666664,UTC+5
BHV,OPBW,29.4,71.683334,UTC+5
CJL,OPCH,35.887766400000004,71.80073744568793,UTC+5
CHB,OPCL,35.4266262,74.0862815,UTC+5
DBA,OPDB,28.873098,64.40751848244889,UTC+5
DDU,OPDD,26.75,67.75,UTC+5
DEA,OPDG,29.9462594,70.5222664,UTC+5
DSK,OPDI,31.91095685,70.88688793168731,UTC+5
LYP,OPFA,31.36552865,72.99318848355324,UTC+5
GWD,OPGD,25.2323386,62.32852684802599,UTC+5
GIL,OPGT,35.91896215,74.33391939584052,UTC+5
ISB,OPIS,33.55153275,72.82560416238321,UTC+5
JAG,OPJA,28.28384345,68.45826131062442,UTC+5
JIW,OPJI,25.0670778,61.80274157648067,UTC+5
KHI,OPKC,24.9014311,67.15934789666397,UTC+5
HDD,OPKD,25.31943335,68.36835559267595,UTC+5
KDD,OPKH,27.79291495,66.64226336610271,UTC+5
OHT,OPKT,33.583332,71.433334,UTC+5
KCF,OPKW,27.2056908,69.14420755137438,UTC+5
LHE,OPLA,31.51939965,74.40099966094238,UTC+5
LRG,OPLL,27.85,65.083336,UTC+5
XJM,OPMA,33.05,73.638333,UTC+5
MFG,OPMF,34.36667,73.46667,UTC+5
MWD,OPMI,32.5643063,71.56651476611873,UTC+5
MJD,OPMJ,27.334915350000003,68.14136891196353,UTC+5
MPD,OPMP,25.65,69.03333,UTC+5
ATG,OPMS,33.9,72.25,UTC+5
MUX,OPMT,30.2071105,71.41997759761222,UTC+5
WNS,OPNH,26.21551985,68.38923334846139,UTC+5
NHS,OPNK,29.583332,66,UTC+5
ORW,OPOR,25.2791142,64.59265873771524,UTC+5
PAJ,OPPC,33.9,70.1,UTC+5
PJG,OPPG,26.9553442,64.13388676391679,UTC+5
PSI,OPPI,25.29043135,63.34479438776327,UTC+5
PEW,OPPS,33.99097355,71.51575924176217,UTC+5
UET,OPQT,30.2526982,66.93800061461184,UTC+5
RYK,OPRK,28.38205395,70.27883701621482,UTC+5
RAZ,OPRT,33.841667,73.833336,UTC+5
SBQ,OPSB,29.5741181,67.84442996533956,UTC+5
KDU,OPSD,35.3,75.73333,UTC+5
SKZ,OPSK,27.7217842,68.79402517317112,UTC+5
SYW,OPSN,26.416668,67.85,UTC+5
SGI,OPSR,32.0486,72.665,UTC+5
SDT,OPSS,34.75,72.35,UTC+5
SKT,OPST,32.533333,74.5,UTC+5
SUL,OPSU,28.6452566,69.1761193,UTC+5
RZS,OPSW,26.96742225,68.87989866650139,UTC+5
SWN,OPSW,30.75,73.13333,UTC+5
TLB,OPTA,34.13333,72.816666,UTC+5
BDN,OPTH,24.633333,68.9,UTC+5
TFT,OPTT,28.583332,61.36667,UTC+5
TUK,OPTU,25.98209085,63.03028137910644,UTC+5
WAF,OPWN,32.333332,69.53333,UTC+5
PZH,OPZB,31.35787315,69.46402038885174,UTC+5
IQA,ORAA,63.75175,-68.53658,UTC+3
TQD,ORAT,33.33810043,43.5970993,UTC+3
BMN,ORBB,37.1,43.266666,UTC+3
BGW,ORBI,33.2638222,44.232794695535205,UTC+3
OSM,ORBM,36.30509415,43.148121645696165,UTC+3
EBL,ORER,36.23784135,43.94890171,UTC+3
KIK,ORKK,35.516666,44.283333,UTC+3
BSR,ORMM,30.555555,47.79139,UTC+3
NJF,ORNI,31.9890477,44.403904616449125,UTC+3
RQW,ORQW,35.76720047,43.12509918,UTC+3
ISU,ORSU,35.5626087,45.31510843970692,UTC+3
XNH,ORTL,30.939722,46.0925,UTC+3
ALP,OSAP,36.185352,37.227074,UTC+3
DAM,OSDI,33.4108334,36.51391166837934,UTC+3
DEZ,OSDZ,35.28755,40.186806,UTC+3
KAC,OSKL,37.031025,41.20556,UTC+3
LTK,OSLK,35.40183425,35.950402853728235,UTC+3
PMS,OSPR,34.6,38.25,UTC+3
DIA,OTBD,25.2607,51.5646,UTC+3
XJD,OTBH,25.11730003,51.31499863,UTC+3
DOH,OTHH,25.267569,51.558067,UTC+3
ADE,OYAA,12.826116,45.037537,UTC+3
EAB,OYAB,14.583333,43.5,UTC+3
AXK,OYAT,13.866667,46.3,UTC+3
BYD,OYBI,14.133333,46.55,UTC+3
BHN,OYBN,14.7819996,45.7201004,UTC+3
BUK,OYBQ,15.833333,43.766666,UTC+3
AAY,OYGD,16.1879658,52.17271501755243,UTC+3
HOD,OYHD,14.755638,42.970478,UTC+3
KAM,OYKM,15.35,41.666668,UTC+3
MYN,OYMB,15.4699433,45.327565134941565,UTC+3
UKR,OYMS,13.933333,45.683334,UTC+3
IHN,OYQN,15.05,50.05,UTC+3
RIY,OYRN,14.6606663,49.37876752804668,UTC+3
SYE,OYSH,16.866667,43.61667,UTC+3
SAH,OYSN,15.47740745,44.21866507285824,UTC+3
SCT,OYSQ,12.63834785,53.90882269147888,UTC+3
GXF,OYSY,15.96591155,48.78900586,UTC+3
TAI,OYTZ,13.685553,44.134346,UTC+3
BSQ,P04,31.3639903,-109.883128,UTC-7
PXL,P10,35.8,-110.333336,UTC-7
HBK,P14,34.941733150000005,-110.1472202,UTC-7
CWX,P33,32.2460187,-109.8947839,UTC-7
AKB,PAAK,52.222215250000005,-174.2066819,UTC-9
PML,PAAL,56.005554,-160.55833,UTC-8
PTD,PAAP,56.25,-134.65,UTC-8
PAQ,PAAQ,61.6,-149.11667,UTC-8
ATU,PAAT,52.825832,173.17278,UTC-9
BTI,PABA,70.1339763,-143.5825254,UTC-8
BET,PABE,60.78043015,-161.8402619,UTC-8
BVU,PABG,61.1731772,-151.048254,UTC-8
BIG,PABI,64.06778,-145.73277,UTC-8
BKC,PABL,65.9815616,-161.1492319,UTC-8
BMX,PABM,59.3622374,-155.2515943,UTC-8
BRW,PABR,71.28620995,-156.7750025,UTC-8
BTT,PABT,66.9157348,-151.5282119,UTC-8
CDB,PACD,55.2014611,-162.7198441,UTC-8
CEM,PACE,65.5736598,-144.777902,UTC-8
CHU,PACH,61.5791016,-159.2160034,UTC-8
CIK,PACI,66.6486145,-143.7299015,UTC-8
CYF,PACK,60.216667,-164.2,UTC-8
SCM,PACM,61.84639,-165.59389,UTC-8
IRC,PACR,65.8277862,-144.0760698,UTC-8
CDV,PACV,60.4916501,-145.4737053,UTC-8
CXF,PACX,67.25154445000001,-150.20424,UTC-8
CYT,PACY,60.08,-142.49445,UTC-8
CZF,PACZ,61.7803453,-166.040404,UTC-8
DRG,PADE,66.0685517,-162.7661743,UTC-8
RDB,PADG,67.75,-163.66667,UTC-8
ADK,PADK,51.88278,-176.64473,UTC-9
DLG,PADL,59.0433568,-158.5112028,UTC-8
MLL,PADM,61.8658239,-162.0320792,UTC-8
ADQ,PADQ,57.755276,-152.51297,UTC-8
DUT,PADU,53.8966037,-166.5415409,UTC-8
KKH,PADY,59.966667,-162.75,UTC-8
EDF,PAED,61.25323915,-149.8081802,UTC-8
EEK,PAEE,60.21367395,-162.0439578,UTC-8
EAA,PAEG,64.77788825,-141.1489351,UTC-8
EHM,PAEH,58.6463889,-162.0625,UTC-8
EIL,PAEI,64.85,-147.71666,UTC-8
ELV,PAEL,58.183334,-136.31667,UTC-8
EMK,PAEM,62.7772076,-164.4944494,UTC-8
ENA,PAEN,60.5706167,-151.2472795,UTC-8
WWT,PAEW,60.9398817,-164.6421682,UTC-8
FAI,PAFA,64.81761,-147.8678423,UTC-8
FBK,PAFB,64.833336,-147.7,UTC-8
ABL,PAFM,67.1058333,-157.8536111,UTC-8
FRN,PAFR,61.25,-149.68333,UTC-8
NIB,PAFS,63.0182542,-154.3579666,UTC-8
FWL,PAFW,62.50177185,-153.8968751,UTC-8
GAL,PAGA,64.73703425,-156.933282,UTC-8
GBH,PAGB,68.4788889,-149.49,UTC-8
KWK,PAGG,59.833332,-163.13333,UTC-8
SHG,PAGH,66.8861127,-157.1567626,UTC-8
GKN,PAGK,62.154535,-145.45182,UTC-8
GLV,PAGL,64.5433333,-163.0394444,UTC-8
GAM,PAGM,63.7663034,-171.73268,UTC-8
AGN,PAGN,57.503887,-134.58333,UTC-8
BGQ,PAGQ,61.5352778,-149.8119444,UTC-8
GST,PAGS,58.42377065,-135.7063113,UTC-8
NME,PAGT,60.46984675,-164.7029652,UTC-8
KGX,PAGX,62.8890322,-160.0673191,UTC-8
SGY,PAGY,59.4501954,-135.3261633,UTC-8
GMT,PAGZ,65.405556,-161.2775,UTC-8
HCR,PAHC,62.1908445,-159.7729269,UTC-8
HSL,PAHL,65.6978989,-156.3509979,UTC-8
HNS,PAHN,59.245834,-135.51889,UTC-8
HOM,PAHO,59.6429186,-151.4905296,UTC-8
HPB,PAHP,61.52474885,-166.1478021,UTC-8
HUS,PAHU,66.04056,-154.26334,UTC-8
SHX,PAHX,62.6874591,-159.5672581,UTC-8
HYG,PAHY,55.20667,-132.82666,UTC-8
IGG,PAIG,59.3251656,-155.8999872,UTC-8
EGX,PAII,58.1876085,-157.3757513,UTC-8
IAN,PAIK,66.9753137,-160.4408276,UTC-8
ILI,PAIL,59.7560681,-154.9113769,UTC-8
UTO,PAIM,65.99333,-153.70166,UTC-8
MCL,PAIN,63.875973,-149.0064,UTC-8
WAA,PAIW,65.62301604999999,-168.0948033,UTC-8
JNU,PAJN,58.3566191,-134.580193,UTC-8
KGK,PAJZ,59.8,-157.23334,UTC-8
TEK,PAKA,60.8719607,-146.6880463,UTC-8
KDK,PAKD,57.80722,-152.37,UTC-8
KFP,PAKF,54.8483999,-163.4085419,UTC-8
AKK,PAKH,56.944443,-154.16667,UTC-8
KPN,PAKI,59.933334,-164.05,UTC-8
KKA,PAKK,64.9351661,-161.1612957,UTC-8
LKK,PAKL,59.816666,-158.83333,UTC-8
AKN,PAKN,58.6753166,-156.649387,UTC-8
IKO,PAKO,52.941666,-168.85,UTC-8
AKP,PAKP,68.13254385,-151.7456225,UTC-8
KTN,PAKT,55.35376475,-131.7083563,UTC-8
UUK,PAKU,70.416664,-148.91667,UTC-8
KAL,PAKV,64.3196804,-158.7355272,UTC-8
KLW,PAKW,55.57910895,-133.0740502,UTC-8
KYK,PAKY,57.5661517,-154.4515784,UTC-8
KLN,PALB,57.533333,-154,UTC-8
KLG,PALG,61.53258,-160.3465,UTC-8
PTA,PALJ,60.2,-145.33333,UTC-8
LNI,PALN,70.916664,-153.25,UTC-8
WCR,PALR,67.5028851,-148.4909808,UTC-8
LUR,PALU,68.875,-166.11,UTC-8
KMO,PAMB,58.984444,-159.03583,UTC-8
MCG,PAMC,62.9523309,-155.6035548,UTC-8
MDO,PAMD,59.453056,-146.3,UTC-8
LMA,PAMH,63.8823069,-152.3046299,UTC-8
SMK,PAMK,63.4845436,-162.1124828,UTC-8
MLY,PAML,64.98933120000001,-150.6464781,UTC-8
MTM,PAMM,55.13333,-131.58333,UTC-8
MOU,PAMO,62.0944378,-163.6843667,UTC-8
MRI,PAMR,61.2133214,-149.8441957,UTC-8
MXY,PAMX,61.4394256,-142.897613,UTC-8
MYU,PAMY,60.37278,-166.26805,UTC-8
WNA,PANA,60.7,-162.11667,UTC-8
ANC,PANC,61.18103525,-149.9978919,UTC-8
ANI,PANI,61.5813889,-159.5427778,UTC-8
ENN,PANN,64.566666,-149.11667,UTC-8
NNL,PANO,59.9788889,-154.8394444,UTC-8
FNR,PANR,58.333332,-134.58333,UTC-8
ANN,PANT,55.0415764,-131.5646265,UTC-8
NUL,PANU,64.7312131,-158.0722359,UTC-8
ANV,PANV,62.6451092,-160.1932999,UTC-8
KNW,PANW,59.4564459,-157.3746663,UTC-8
OBU,PAOB,66.910468,-156.8861424,UTC-8
PCA,PAOC,58.9058958,-157.715863,UTC-8
HNH,PAOH,58.0977585,-135.4118093,UTC-8
OME,PAOM,64.5124643,-165.4560374,UTC-8
OOK,PAOO,60.5376015,-165.0879817,UTC-8
ORT,PAOR,62.961308,-141.9310183,UTC-8
OTZ,PAOT,66.8836843,-162.6107466,UTC-8
NLG,PAOU,56.007485,-161.1669808,UTC-8
STG,PAPB,56.6,-169.5525,UTC-8
KPC,PAPC,65.2534907,-166.8555889,UTC-8
KPV,PAPE,55.906666,-159.145,UTC-8
PSG,PAPG,56.80417,-132.9425,UTC-8
PTH,PAPH,56.9586396,-158.6381662,UTC-8
PKA,PAPK,60.710835,-161.75806,UTC-8
PTU,PAPM,59.0158634,-161.8244235,UTC-8
PIP,PAPN,57.5788751,-157.5713625,UTC-8
PHO,PAPO,68.35007250000001,-166.7977743,UTC-8
PPC,PAPR,66.81395885,-150.6438465,UTC-8
KWN,PAQH,59.761112,-161.83333,UTC-8
NUI,PAQT,70.20999965,-151.0052334,UTC-8
ARC,PARC,68.1156573,-145.575639,UTC-8
RSH,PARS,61.783054,-161.31917,UTC-8
RBY,PARY,64.7297222,-155.4622222,UTC-8
SVA,PASA,63.686885700000005,-170.4909223,UTC-8
SCC,PASC,70.2007293,-148.4586629,UTC-8
SDP,PASD,55.316666,-160.51389,UTC-8
SHH,PASH,66.24925765,-166.0909413,UTC-8
SIT,PASI,57.04861,-135.23334,UTC-8
WLK,PASK,66.6003169,-159.9946695,UTC-8
SLQ,PASL,61.7005005,-157.1660004,UTC-8
KSM,PASM,62.0588721,-163.2968382,UTC-8
SNP,PASN,57.1674267,-170.2219247,UTC-8
SOV,PASO,59.4424492,-151.7047612,UTC-8
SMU,PASP,61.8,-147.66667,UTC-8
UMM,PAST,63.316666,-149.31667,UTC-8
SVW,PASV,61.0975,-155.57222,UTC-8
SKW,PASW,61.96583,-151.18861,UTC-8
SXQ,PASX,60.4747222,-151.0380556,UTC-8
SYA,PASY,52.7175,174.08945,UTC-9
TAL,PATA,65.175,-152.10806,UTC-8
TNC,PATC,65.56389,-167.91888,UTC-8
TLA,PATE,65.24050875,-166.3393031,UTC-8
TOG,PATG,59.056667,-160.38222,UTC-8
TKA,PATK,62.32196805,-150.0918683,UTC-8
TLJ,PATL,62.885277,-155.96806,UTC-8
ATK,PATQ,70.5,-157.33333,UTC-8
AUK,PAUK,62.689167,-164.61084,UTC-8
UMT,PAUM,69.416664,-152.33333,UTC-8
UNK,PAUN,63.89088885,-160.801069,UTC-8
WOW,PAUO,61.833332,-150.16667,UTC-8
VAK,PAVA,61.54164765,-165.5999209,UTC-8
KVC,PAVC,55.055,-162.31334,UTC-8
VDZ,PAVD,61.1325,-146.23889,UTC-8
VEE,PAVE,67.0086975,-146.3659973,UTC-8
KVL,PAVL,67.7354927,-164.561402,UTC-8
WBQ,PAWB,66.3613889,-147.4011111,UTC-8
SWD,PAWD,60.13004215,-149.419412,UTC-8
WRG,PAWG,56.4839528,-132.3688974,UTC-8
AIN,PAWI,70.63790295000001,-160.0150279,UTC-8
WMO,PAWM,64.6886809,-163.4102675,UTC-8
WTK,PAWN,67.5662264,-162.9729713,UTC-8
WWA,PAWS,61.583332,-149.43333,UTC-8
YAK,PAYA,59.50081355,-139.6440808,UTC-8
CIS,PCIS,-2.833333,-171.66667,UTC+13
PEC,PEC,57.95,-136.23334,UTC-8
AKI,PFAK,60.9052437,-161.2268225,UTC-8
AET,PFAL,66.55193399999999,-152.6214482,UTC-8
NCN,PFCB,60.0790937,-147.9963558,UTC-8
CLP,PFCL,58.8366014,-158.5299892,UTC-8
ELI,PFEL,64.6187457,-162.2702575,UTC-8
KUK,PFKA,60.8723835,-162.5245384,UTC-8
KNK,PFKK,59.4348297,-154.7967494,UTC-8
KOT,PFKO,63.03016285,-163.5332323,UTC-8
KTS,PFKT,65.331951,-166.470379,UTC-8
KYU,PFKU,64.87707825,-157.7177479,UTC-8
KWT,PFKW,60.7931676,-161.4412536,UTC-8
ORV,PFNO,66.81738435,-161.027193,UTC-8
SKK,PFSH,64.324165,-161.13889,UTC-8
TKJ,PFTO,63.3,-143,UTC-8
WSN,PFWS,58.6995042,-156.9999679,UTC-8
FYU,PFYU,66.57354795,-145.240902,UTC-8
PGM,PGM,59.347423,-151.8286652,UTC-8
ROP,PGRO,14.17434795,145.24109209915855,UTC+10
SPN,PGSN,15.12049075,145.72962519467052,UTC+10
UAM,PGUA,13.466667,144.76666,UTC+10
GUM,PGUM,13.492787,144.80486,UTC+10
TIQ,PGWT,14.99833865,145.6183628291265,UTC+10
BKH,PHBK,21.966667,-159.71666,UTC-10
HDH,PHDH,21.466667,-157.96666,UTC-10
HHI,PHHI,21.5,-158.03334,UTC-10
HNM,PHHN,20.7950029,-156.0144247,UTC-10
JHM,PHJH,20.9655728,-156.6715647,UTC-10
JRF,PHJR,21.30863315,-158.0726009,UTC-10
KOA,PHKO,19.743906,-156.042296,UTC-10
